,raw-s-delta,volume-delta,ewm_last20_volume_base_s,ewm_last20_raw_s,ewm_volume_base_s,mean_volume_base_s,mean_s_dispersion,daily_sd_s_dispersion,volume_base_s_coff,raw_s_coff,volume_base_s_delta,s_dispersion_delta,volume_base_s_z,raw_s_z,s_volume_z,s_dispersion_z,volume_base_s_MACD_ewma12-ewma26,raw_s_MACD_ewma12-ewma26,s_volume_MACD_ewma12-ewma26,s_dispersion_MACD_ewma12-ewma26
0.0002002002002002002,-0.040904801914052505,0.0016658151057921974,0.018103030147748774,-0.004139840331561569,-0.2482565005204628,0.20465212368413205,0.018417956400209934,0.016316910457056435,0.004381859375812376,-0.003131376799636909,0.05898198428076848,0.09518207846340662,-0.000849701127331008,0.0010987882601963702,-0.000323760294898675,-8.002526497749212e-05,0.0569766502674089,-0.07836028072578262,-0.0011895152099047775,0.00791587902821537
0.0002202202202202202,-0.04075767453349869,0.0016602893936233647,0.018015182709393673,-0.004143264935694298,-0.2452968072998784,0.20087719289101372,0.01825839228807333,0.0163213643044845,0.004480735101111797,-0.003149593212378182,0.058722934300494044,0.09511992201705383,-0.0008356001891723702,0.0010893364435209615,-0.00032283019507945527,-7.75130973315411e-05,0.05371491110006792,-0.07639675450501475,-0.0012324385271042949,0.007729361458674483
0.00024024024024024023,-0.040618835894402364,0.0016550319485956308,0.01792900817671214,-0.004146087928728962,-0.2424204489783124,0.19720845195513317,0.018103278560688597,0.01632416153385687,0.00457609797390196,-0.0031668144341701534,0.05847924605605166,0.09505746290566847,-0.0008222536528429114,0.001080440349420287,-0.00032196850278682927,-7.508164605684535e-05,0.050744358024837954,-0.07459967705001354,-0.0012721291546020541,0.007554079844986347
0.00026026026026026023,-0.04048731647152946,0.0016500162580476924,0.017844536832449395,-0.004148400771367175,-0.23962457516807487,0.1936424789202585,0.017952431011812015,0.016325520333045445,0.004668160665280994,-0.0031831437942941355,0.05824909936212357,0.09499481937669409,-0.0008095818018222228,0.0010720346608776785,-0.0003211667493287532,-7.272591038742184e-05,0.04802687553685891,-0.07294740580644454,-0.001308969526310616,0.007388596374424995
0.00028028028028028026,-0.04036230412038191,0.0016452198008675143,0.017761779377311947,-0.004150278730079754,-0.2369063479726853,0.19017581972577385,0.01780567359661375,0.016325622282701843,0.0047571143217746015,-0.003198668728190929,0.05803097083098359,0.09493208598440354,-0.0007975172876974228,0.0010640646787900237,-0.0003204178721014412,-7.04414194631335e-05,0.04553078566806474,-0.07142194654720029,-0.0013432798183208795,0.0072317198303451
0.0003003003003003003,-0.04024311253772462,0.0016406232703435675,0.01768073193828354,-0.0041517842218760145,-0.23426297277612784,0.18680503809329238,0.017662838414330653,0.016324619776210567,0.0048431319175741725,-0.0032134638975259387,0.05782357429530218,0.09486933865121179,-0.0007860026939651043,0.0010564841930416585,-0.0003197159303754924,-6.82241467713107e-05,0.04322953944856056,-0.0700082122824204,-0.0013753304408380225,0.007082455014810004
0.0003203203203203203,-0.040129157085723656,0.0016362099765353233,0.017601379815434377,-0.004152969369714002,-0.2316917190112707,0.1835267500691866,0.017523765556442906,0.016322641700191102,0.0049263709059047395,-0.0032275935873416137,0.05762581514902757,0.09480663852141467,-0.0007749886650102948,0.001049253850714495,-0.00031905588764977465,-6.60704428150325e-05,0.041100715444670394,-0.06869345604035224,-0.00140535161216796,0.006939964085600401
0.00034034034034034034,-0.04001993604237551,0.0016319653811183677,0.017523700308041578,-0.004153877977042723,-0.22918993381824976,0.18033764761813392,0.01738830286923702,0.01631979783387742,0.005006975345990549,-0.003241113569953176,0.05743675494376429,0.09474403492753238,-0.0007644324519169615,0.0010423398906315646,-0.0003184334430387878,-6.397698138196256e-05,0.03912524443169414,-0.06746683169270545,-0.0014335407825921105,0.0068035366623930334
0.00036036036036036037,-0.0399150159030237,0.0016278767312897936,0.017447664861007444,-0.004154547069388676,-0.22675505062972862,0.17723451434921228,0.01725630566396562,0.016316182292640768,0.005085077631736622,-0.003254072570274025,0.0572555836408619,0.09468156769627434,-0.0007542967697706719,0.0010357131513857973,-0.0003178448992490607,-6.194071611168309e-05,0.037286802761228685,-0.06631905030358168,-0.001460068453162883,0.006672566470656204
0.0003803803803803804,-0.039814019742730175,0.001623932768655794,0.017373240704252436,-0.004155008109416537,-0.22438459412377726,0.17421423555960472,0.017127636397285016,0.01631187624981002,0.005160799913687153,-0.0032665134296044223,0.05708159764728149,0.09461926895735766,-0.000744548890569818,0.001029348285998379,-0.0003172870581857272,-5.995884496804421e-05,0.03557133307671396,-0.06524210859251418,-0.0014850827818655155,0.0065465329174679
0.0004004004004004004,-0.03971661791702979,0.0016201234955205237,0.017300392110394112,-0.004155287963049333,-0.2220761825749902,0.1712738041632805,0.017002164337460567,0.016306950107566557,0.0052342552816527586,-0.0032784740387161787,0.05691418226954615,0.09455716457409069,-0.0007351599163533199,0.001023223134428604,-0.0003167571376545878,-5.8028780857401655e-05,0.03396666222280374,-0.06422907243849407,-0.0015087132634577815,0.00642498642851546
