,spy_raw-s-delta,spy_volume-delta,spy_ewm_last20_volume_base_s,spy_ewm_last20_raw_s,spy_ewm_volume_base_s,spy_ewm_raw_s,spy_ewm_s_dispersion,spy_mean_volume_base_s,spy_mean_raw_s,spy_mean_s_dispersion,spy_daily_min_raw_s,spy_daily_q1_raw_s,spy_daily_mid_raw_s,spy_daily_sd_s_volume,spy_volume_base_s_coff,spy_raw_s_coff,spy_s_dispersion_coff,spy_volume_base_s_deg,spy_volume_base_s_delta,spy_s_dispersion_delta,spy_volume_base_s_z,spy_raw_s_z,spy_s_volume_z,spy_s_dispersion_z,spy_volume_base_s_MACD_ewma12-ewma26,spy_raw_s_MACD_ewma12-ewma26,spy_s_volume_MACD_ewma12-ewma26,spy_s_dispersion_MACD_ewma12-ewma26,future_raw-s-delta,future_volume-delta,future_ewm_last20_volume_base_s,future_ewm_last20_raw_s,future_ewm_last20_s_volume,future_ewm_last20_s_dispersion,future_ewm_volume_base_s,future_ewm_raw_s,future_ewm_s_volume,future_mean_volume_base_s,future_mean_raw_s,future_mean_s_volume,future_daily_min_raw_s,future_daily_mid_raw_s,future_daily_sd_s_volume,future_daily_sd_s_dispersion,future_volume_base_s_coff,future_raw_s_coff,future_s_dispersion_coff,future_volume_base_s_deg,future_volume_base_s_delta,future_s_dispersion_delta,future_volume_base_s_z,future_raw_s_z,future_s_volume_z,future_s_dispersion_z,future_volume_base_s_MACD_ewma12-ewma26,future_raw_s_MACD_ewma12-ewma26,future_s_volume_MACD_ewma12-ewma26,future_s_dispersion_MACD_ewma12-ewma26,today_Return,todayclassret
2015-11-19,0.027422355148956176,-0.017710532488857567,0.0746605710163353,0.2882922928488451,0.05057087691808625,0.10334788614647364,0.9576347048520482,0.05067040229885058,0.09362643678160924,0.9631206896551724,-1.025,0.0,0.0145,1.0063415956237654,0.550291121067156,0.8065436722909062,11.044124038657394,2.0,0.009973576902025182,-0.0007092423176168206,0.3917268672107584,0.9506077038515287,-0.05698592466859889,-0.08754290546553802,-7.96178433636191e-05,0.002089613743743113,0.0046492814610299416,-0.002904901090625467,0.06698441558441559,-0.033766233766233666,0.08470101154993015,0.0939206431904589,1.0685269679882288,1.0,0.06366963311387458,0.07315204166897857,1.0584309642023575,0.0628857142857143,0.07225714285714287,1.0571428571428572,-0.65,0.05,0.2355041079768028,0.0,0.3006971586995794,0.35867991475687633,5.6568542494923815,2.0,0.07181753246753247,0.0,0.4115012393014603,0.47860562821642627,-0.552726494745058,0.6158230831925267,-0.004030090305667942,-0.0015936551966132112,-0.005759906465817588,0.0021498366481205178,-0.00086232455061497,0
2015-11-20,0.04953405704555121,0.20604512558535548,0.047891654330097976,0.1479859187556727,0.07833265930433954,0.14766053825652453,0.961587302664624,0.07966663237311383,0.14316049382716045,0.9684876543209877,-0.875,0.0,0.063,1.2204485530550198,0.894922690058084,1.5873663354161518,11.121729007892618,2.0,0.028996230074263253,0.005366964665815321,1.5675891442036662,2.1987197099626488,0.5865117536001917,-0.021076648941673923,0.002997846490694553,0.008011489187674137,0.016064000447155502,-0.0021787953506877678,0.00738115501519758,0.11306990881458967,0.02730186426687609,0.04210963732587112,1.1648969668084757,0.9903670030530906,0.06362665518218433,0.07689680058675741,1.1749594622894926,0.06684042553191491,0.07963829787234045,1.1702127659574468,-0.75,0.0,0.433346378987195,0.08674367590722822,0.5675415802498529,0.6517756755587004,5.509599262310283,2.0,0.003954711246200615,-0.017723404255319153,0.4720214367095624,0.5733022094179642,0.5784535492445384,-0.728338711085922,-0.0005601363931985875,0.0021749865952131187,-8.747140916165463e-05,0.0010125125174279548,0.003644185994092959,0
2015-11-23,-0.047249289772727285,0.42613636363636354,0.13181719359918848,0.15696620583859464,0.08506548971478703,0.12104745568252429,0.9902989711762529,0.08791536458333334,0.12277343750000001,0.9901093750000001,-0.516,0.0,0.096,0.893986911775109,0.9946488074778026,1.3890228832933253,11.201808850861994,1.0,-0.0585959990530303,-0.002322443181818179,1.1444663590669872,1.1023408394890937,-0.1404764957042117,1.426491321323643,0.013987874021011967,0.018303380782605724,-0.056302590167328415,0.00173770782773075,-0.03167500000000001,0.06666666666666665,-0.04050228246835645,-0.04050228246835645,1.049786909229863,1.0,0.012041784920278143,0.012041784920278143,1.065970205195931,0.015199999999999993,0.015199999999999993,1.0666666666666667,-0.65,0.0,0.2581988897471612,0.0,0.3772414677630232,0.3772414677630232,2.8284271247461907,2.0,-0.03167500000000001,0.0,-0.24185827608881397,-0.28788584587724014,-0.3579771511283248,0.5722286301861462,-0.002780599778796824,-0.002059694419405525,-0.016288861703599222,0.00218510565348784,-0.0011465816362991633,0
2015-11-24,-0.06792677083333334,0.2041666666666666,0.11107620573387894,0.10740195365140615,0.0445086021791506,0.060121081219301334,0.9732791340639374,0.03602169841269842,0.05484666666666667,0.9745400000000001,-1.5619999999999998,-0.09375000000000001,0.0,1.1781948806261977,0.27344555798047543,0.6045762979144984,11.119254134158464,2.0,-0.051893666170634914,-0.015569374999999996,-0.49758703675276944,-0.5247861732387862,0.4880508107475973,0.41924217016213405,0.01011609517482745,0.013027504760521336,-0.03455580901260169,0.00198115295435608,0.0006936170212766043,0.018439716312056653,0.04718386453511915,0.04481478532634705,1.1576697539541123,0.9986989163194336,0.023954522368529466,0.018792478988714136,1.0876920127500502,0.021184397163120566,0.015893617021276597,1.0851063829787233,-0.545,0.0,0.3507623519807499,0.048573042168798895,0.1266899649625898,0.09086322138247138,5.597987609958602,2.0,0.005984397163120573,-0.0070851063829786565,-0.14200159278262878,-0.25696676364725735,-0.1581564761116995,0.013156916342546074,-0.00312574921642135,-0.0032530857870984795,-0.014648005392907892,0.001813170214769122,0.0013392595332939537,0
2015-11-25,0.023540000000000005,-0.26,0.07688592415237619,0.16896334712303818,0.06759146718680879,0.08782739020109008,0.9690163504528067,0.0598694761904762,0.07838666666666667,0.96806,-1.181,-0.08925000000000001,0.029,0.9881626001750862,0.5740690597236813,0.6963234027734528,10.965988739336282,2.0,0.02384777777777778,-0.006480000000000041,0.25982650941219815,0.04194658877729331,-0.29648979940943365,0.05180635035598009,0.00886963792275177,0.010623242907776762,-0.037863406238915154,0.0016324174800812496,0.05018330605564648,0.09438079650845621,0.05557284887467724,0.058077817341003625,1.1650458139800268,0.9635392062834205,0.07746419730435093,0.06641602116471651,1.1800449278652023,0.0780769230769231,0.06607692307692307,1.1794871794871795,-0.8420000000000001,0.077,0.38877641198447155,0.13497638119975425,0.5101775426260943,0.42744604922726814,5.391689206547428,2.0,0.05689252591380253,-0.03137643207855978,0.5935035665450974,0.3700698822355898,0.7739087287577838,-2.2184705726269542,0.001177611572709597,-0.00014802576221293468,-0.005667016386541546,-0.001001704036125206,-0.00014329591182598648,0
2015-11-27,-0.16843071240353846,0.2602952602952604,-0.02387901561417151,-0.11403596499154046,-0.03430799739534212,-0.0572828232250196,0.9813989826147632,-0.03796666666666666,-0.058090909090909096,0.9838383838383838,-1.016,-0.2215,0.0,0.7694432258179699,-0.3787187500000002,-0.4613750000000002,7.937500000000003,2.0,-0.09902316865533398,-0.0033411033411033797,-2.1587654686284896,-2.1616003886834534,-0.5845238195159861,0.9021072112269461,0.0019975736393395213,-0.0015730611448335485,-0.07036899230917615,0.0035327809006125976,-0.21229166666666666,0.08333333333333326,0.025359959755398703,0.023043448551256087,1.074726167875568,0.9626369160622162,-0.01477427972860703,-0.017350593884282773,1.083106908247604,-0.01658333333333332,-0.019166666666666665,1.0833333333333333,-0.5,0.0,0.2886751345948129,0.14433756729740646,-0.37087750673234426,-0.38183766184073575,2.8284271247461907,2.0,-0.2097083333333333,-0.04166666666666663,-0.8984987533299571,-0.9543023603839796,-0.23942272368244993,-2.1230979251685707,0.006649672595093047,0.005192401954994749,-0.011742939210257264,-0.0027651290076549095,0.0011465268105049539,0
2015-11-30,0.06932111925383083,0.38007994670219847,0.00587963549464037,0.02063152457209877,0.07908184103421514,0.12676232798642,0.981273518814461,0.08154883966244726,0.12403164556962028,0.9820759493670886,-0.736,-0.012250000000000002,0.026000000000000002,0.7951771500690507,1.1079994976411336,1.7593700599397795,11.063392698444728,2.0,0.060706734399289364,0.003997001998667593,0.812788098967562,1.0243049380790887,-0.09706606949662529,0.8041856368635814,0.0014319001431341086,0.0018546459673710047,-0.0851768058025637,0.0023974376017572574,0.08569696969696969,0.06060606060606055,0.052274748160734325,0.05379685904674344,1.0842994027829729,1.0,0.08150920683230113,0.08342039191028774,1.0626023386170858,0.0838030303030303,0.08569696969696969,1.0606060606060606,-0.33299999999999996,0.0,0.24230584229877994,0.0,0.5242312899021768,0.5352798333582166,5.6568542494923815,2.0,0.0838030303030303,0.0,0.8253809135974501,0.7653185995483988,-0.33872468468572103,0.6018810179536118,-0.0006165929411454871,-0.0016568286015733735,-0.01978284465785296,0.0003596968256237565,-0.004151536592399425,0
2015-12-01,-0.0261972897413994,0.4558903471305429,0.05822610363892695,0.1317934153641818,0.0514132545315032,0.09847491859925932,0.9665599028261218,0.05204580777096117,0.09783435582822088,0.9719938650306749,-1.05,-0.0825,0.0,1.3402456588682825,0.6614070591741121,1.2220572945856514,11.070817319647187,2.0,-0.029503031891486092,-0.010082084336413777,0.02197538885662079,0.44709603790748725,1.1946380505738918,0.15831444865687969,0.0011663200528740925,0.003205390833699584,-0.03351312824704089,0.002120965445502443,-0.16108585858585855,0.022727272727272707,-0.09326901694535804,-0.08623189774378227,1.1435234951548412,1.0,-0.07736916908426303,-0.07456885009067171,1.0865421385396934,-0.07790277777777777,-0.07538888888888888,1.0833333333333333,-0.7809999999999999,0.0,0.280305955290694,0.0,-0.34886880816791305,-0.33728993462598333,5.6568542494923815,2.0,-0.16170580808080806,0.0,-1.6023665096821635,-1.5724486885533364,-0.004071751599676087,0.5616672408043809,-0.009426884273218694,-0.01022164255827357,-0.0163455736385254,0.0009897633178694853,0.009535631706973918,1
2015-12-02,-0.04874710750607323,-0.3831267756412897,0.006212575636563266,-0.015528232123241842,0.03770098033865957,0.04360380111281719,0.9458392549513976,0.04175436241610739,0.04908724832214765,0.9543624161073825,-0.937,-0.042,0.0,0.949476451723799,0.5569614950363492,0.7210721401149822,11.03528520389256,2.0,-0.010291445354853782,-0.01763144892329238,-0.23672043518296798,-0.5231311596779178,0.17094761756117657,-0.872389675771881,0.0001240126337159267,0.0003386190552024104,-0.023215709248244787,0.0004737388556419475,0.16469841269841268,-0.011904761904761862,0.07686061497629203,0.11315330094174772,1.1418990029548004,1.0,0.07834852794566023,0.08816540673149084,1.075172431068714,0.08045238095238094,0.0893095238095238,1.0714285714285714,-0.65,0.0,0.26066118021500656,0.0,0.41162453499821916,0.4099451563929011,5.6568542494923815,2.0,0.1583551587301587,0.0,0.8487848593404116,0.9201203081348176,-0.11110126371168573,0.5124080593555619,-0.003590235405809293,-0.0036776147121904967,-0.014415914322164491,0.001472125504740629,-0.010205022173131104,-1
2015-12-03,-0.02085025410249447,0.3198975831167321,-0.016750693486193565,0.06018622076135026,0.009830148096869606,0.02670898754060909,0.9754117911590874,0.016666377649325638,0.02823699421965318,0.9774450867052024,-0.99,-0.196,0.0,1.269424952345901,0.29332704364483714,0.2481060918488299,11.11483471677605,2.0,-0.02508798476678175,0.023082670597819877,-0.8798828301097396,-0.9198449081204311,1.0537524275036023,0.49402431070407776,-0.0026952769652945005,-0.0035744979058185133,0.010634679286368298,0.0010190698307100954,-0.12146206618240515,0.14891041162227614,-0.05553291970385628,-0.0756802899568312,1.2086659206495707,0.9987071794943736,-0.02414704444457537,-0.038826113638804935,1.223869876575824,-0.017892655367231645,-0.03215254237288136,1.2203389830508475,-1.025,0.0,0.45742143136052726,0.043352907356614324,0.352021325900703,0.3265065562128885,5.597987609958602,2.0,-0.09834503631961258,-0.005644067796610197,-0.7186166447577073,-0.9736370675264215,1.5459276520578367,0.08653434116141924,-0.006821376587064689,-0.008197578192640869,-0.0008612911702983173,0.0013830439499289415,-0.014002771850587186,-1
2015-12-04,0.05161095899672107,0.25649866477368755,-0.013355340507430808,-0.03276770455681602,0.0299712201695766,0.07997563490755179,0.9798114257113227,0.032504713171818446,0.07984795321637425,0.9817719298245614,-1.3,-0.1265,0.0,1.4792917540388206,0.4157594260805862,0.9523844459106316,11.188462210367097,2.0,0.015838335522492808,0.004326843119359047,-0.41210335734239073,0.13671529003690203,1.6864966914273003,0.8029295835407199,-0.0036099876365381506,-0.0024826072380951247,0.05749523578460081,0.0017798605135089796,0.07799125205030072,-0.042919628212137795,0.026489825929705762,0.002004032572208872,1.1805486486189933,0.9958293613260274,0.04296485200175801,0.04326037350968177,1.175647025483931,0.04449193548387097,0.04583870967741937,1.1774193548387097,-0.5,0.0,0.4255832467885901,0.08906352197498764,0.27418065440508393,0.3100663235503012,5.568465901844064,2.0,0.06238459085110261,-0.010484964461454305,0.3677084061147511,0.3288745573335718,0.963791357713826,-0.6897470886987715,-0.004298764454227517,-0.005424105992687261,0.006344556451417294,0.0004611078422458448,0.019502913187574685,2
2015-12-07,0.04375294117647059,0.6866310160427807,0.09505634178798492,0.07143174513811237,0.04483649783620009,0.06274218448501502,0.9798831769004933,0.040036493506493506,0.05573333333333333,0.9860363636363636,-1.4140000000000001,-0.1,0.0,1.1978361866021083,0.3588493257565357,0.5066420087201616,11.313708498984763,2.0,0.03502342161106867,-0.0139636363636364,-0.26898541915378293,-0.4049402177159065,0.4725166837867133,1.0240538334231062,-0.0029394924348882384,-0.004784556130482301,-0.00508073794608177,0.002941696943346561,0.0087,0.1333333333333333,0.031183203469059447,0.05997204997397812,1.256941187421189,1.0,0.05652764264375503,0.07480686439535239,1.1383869583980473,0.05865,0.07636666666666667,1.1333333333333333,-0.376,0.0,0.34574590364176033,0.0,0.3552500000000002,0.38425000000000015,4.000000000000001,2.0,-0.009016666666666666,0.0,0.5305785273291456,0.7662525485282353,0.5630054335502305,0.5519793561998388,0.0021647289418279606,0.0027284386051359064,-0.0034397123805272045,0.0017640823240723247,-0.006058529864956155,-1
2015-12-08,-0.052733333333333327,0.23059335873707143,0.014323545450781227,0.02390622830163367,-0.006258283688659344,0.004809569557917418,0.9713473620826838,-0.009761277445109785,0.003000000000000006,0.9723592814371258,-1.3119999999999998,-0.2435,0.0,1.2416084389869673,-0.09197838770196765,0.14009553102258482,11.035285203892563,2.0,-0.04979777095160329,-0.0136770821992378,-1.4619338346033794,-1.354740435968048,1.1713369614752769,0.14782890266940157,-0.0070820555322007595,-0.009444628855353972,0.027747547899326985,0.0024617632522304644,-0.022111347517730487,-0.04822695035461,-0.004493784996743345,-0.001515300305534991,1.067159429517937,1.0,0.03970606031693711,0.05169421045411613,1.0870117721859052,0.04214893617021277,0.05425531914893618,1.0851063829787233,-0.5,0.0,0.2820566728469694,0.0,0.51565762018029,0.6604377336282357,5.6568542494923815,2.0,-0.01650106382978723,0.0,0.23715796697344932,0.3934084153338893,0.09800350797353445,0.49750051834065734,0.00262603573724398,0.003907545169794156,-0.002945195993811822,0.001992783174377011,-0.006719505446045643,-1
2015-12-09,0.10323076923076922,-0.17131417638096602,0.06502292537828641,0.1605351607425585,0.04624720351224176,0.11687268364813842,0.9859309537844404,0.04512465483234714,0.10623076923076923,0.9876745562130178,-0.6,-0.065,0.0,1.087144066048175,0.4039759966483847,0.8403964094402121,11.240081005393716,2.0,0.05488593227745693,0.015315274775892007,-0.13346138285920348,0.5902418930121784,0.7625396690608389,1.042036710029977,-0.005868671964542743,-0.004753290175068828,0.039485694022804996,0.0032793982349166306,0.0009154125583809083,-0.03632589517384521,-0.011034905094894385,0.006188431383176601,1.126956468163255,1.0,0.048903477288745854,0.05375414756731103,1.0525951435908694,0.05079268292682928,0.05517073170731709,1.048780487804878,-0.5,0.0,0.21808478995509087,0.0,0.5008083777753725,0.4953283002211768,5.6568542494923815,2.0,0.008643746756616506,0.0,0.3536996157320058,0.3750849818345215,-0.34829025346792314,0.46653822192555405,0.0036470470913352107,0.004859838605969016,-0.005421922280312241,0.0021492548457294758,-0.007779661866821264,-1
2015-12-10,-0.04085076923076923,-0.15806706114398406,0.03698028135610632,0.1077750621010125,0.050994324946343164,0.07855553688772757,0.9741592750533146,0.047352111111111095,0.06538,0.9783333333333334,-0.875,-0.11699999999999999,0.0,0.949296218765233,0.5523314187587047,0.5640060463439203,11.195886831569556,2.0,0.002227456278763952,-0.009341222879684419,-0.07851754156495744,-0.218303150234257,0.2302325084147809,0.4202313662205583,-0.004673450532428042,-0.004282259639007052,0.03562317087902511,0.0031374688057993483,-0.014994261119081788,0.0982783357245336,0.07892631251018094,0.09699896519919027,1.1901611845347853,1.0,0.03478304014440699,0.04128681671734745,1.1492474766943237,0.03413235294117648,0.0401764705882353,1.1470588235294117,-0.75,0.0,0.35949062795357095,0.0,0.11481646359516567,0.11083898795099136,5.6568542494923815,2.0,-0.016660329985652797,0.0,0.05748223794195612,0.11364554914597251,0.9794872896701182,0.46653822192555405,0.0030764192890103473,0.004354454159038047,0.0005391265282908009,0.0022473535696460045,0.0025810802100121773,0
2015-12-11,-0.06921597883597883,0.6496296296296296,-0.0020270528401171686,-0.0329054410867103,-0.018405241889131157,-0.0049396050372238305,0.9783698104742075,-0.01936866969009826,-0.003835978835978835,0.9784232804232804,-1.321,-0.304,0.0,1.4539151241861654,-0.32254297016620176,-0.15158601621686618,11.07806516415435,2.0,-0.06672078080120936,8.994708994702894e-05,-1.6547826100473437,-1.5078441383336554,2.0142716151963387,0.3629589777140808,-0.009006124541164125,-0.009385821128690373,0.08401238925811128,0.0029976909634076288,-0.037351073762838485,0.10690943043884227,-0.036132281484387185,-0.026296109812709842,1.2729967377478442,0.9956859041219839,-0.003399775566155535,0.0002157249956121041,1.2603910347732006,-0.0006137566137566149,0.0028253968253968173,1.253968253968254,-0.696,0.0,0.5069915685579373,0.1042075870469933,0.2693782208495252,0.37635758428654004,5.538944193729526,2.0,-0.0347461095549331,-0.018523809523809498,-0.6134767045067965,-0.5787453279347915,2.183587028000157,-1.0675722010290818,-0.00017743223710967732,0.0009293549933692205,0.013731553081142378,0.0008209443591284948,-0.01938111476613734,-1
2015-12-14,-0.02068961038961041,1.1120129870129871,-0.01032546769663978,0.08779262417047556,0.03570928845214073,0.06747934659559467,0.9787651709201952,0.044547400520355045,0.07038181818181818,0.9842242424242423,-1.633,-0.212,0.0,2.1108420362489397,0.5896780959538823,0.5526039494972871,11.278087994882492,2.0,-0.03446152805107353,0.011009956709956636,-0.0750570420551145,-0.029094184589646747,1.8303459586354225,0.6834773512811178,-0.0050228315575092455,-0.007055614664309165,0.04940591686246054,0.0021369411682617967,-0.0979432624113475,0.25531914893617014,0.01895928514335863,0.018667558012532923,1.265182225750391,0.9927703898274597,0.01889700599623545,0.01878494074530718,1.2604348973607884,0.018835106382978722,0.01872340425531915,1.2553191489361701,-0.45,0.0,0.5698239661960821,0.03646624787447364,0.0940452018978108,0.07742819253992694,5.6568542494923815,2.0,-0.09783156028368793,-0.005319148936170248,-0.19871360560574516,-0.22337052058919357,2.0501812723055903,0.04058852459565871,-0.0020428800582182605,-0.001972471463385656,0.009908884661877337,0.0011973310766169032,0.005052451826516694,1
2015-12-15,0.09953438293550024,-0.28390045708481493,0.09819027198218849,0.13810736969385928,0.089139993723695,0.17826077723902828,0.9765551193589198,0.08664066241021548,0.16991620111731842,0.9790279329608939,-0.858,-0.0145,0.1,1.3981883415255634,0.9906869050186902,1.9182039206638075,11.150631997573615,2.0,0.042093261889860435,-0.005196309463348481,0.8577684606852992,1.658368122140035,1.0081590374176774,0.2605455806206673,-0.0004552060918885034,0.002757784904146701,0.06835554932615762,0.0021645271554965317,0.033295114263199366,-0.05161544523246642,0.023080682318985444,0.05547937984580037,1.1979729738758862,1.0,0.0413089830275434,0.05158329049691201,1.2081670650925684,0.04257098765432099,0.05201851851851851,1.2037037037037037,-0.5,0.0,0.4505606415169182,0.0,0.5255571151169017,0.5936161428061069,5.6568542494923815,2.0,0.02373588127134227,0.005319148936170248,0.19828742521962792,0.3148759758765988,1.318345033379876,0.49863434333522694,-0.0005798755043977255,3.486737782321114e-05,0.016800756468754674,0.0014232509155276407,0.010497807111811155,1
2015-12-16,-0.05049514848573944,-0.21104903786468032,0.0387752268097478,0.11596789000329147,0.07401485599676022,0.11377948954453371,0.9685454017441997,0.08294473684210524,0.11942105263157898,0.9735906432748539,-0.7440000000000001,-0.053000000000000005,0.042,1.162035626556097,1.1960387113162412,1.6021271894734208,11.166453511802665,2.0,-0.003695925568110242,-0.005437289686039959,0.7686072635764898,0.8064467481511253,0.4594147218765828,-0.16016906001285056,0.002833776761837409,0.006386863090633674,0.06558752838780224,0.0017277344841443165,0.0034279100529100645,-0.09656084656084651,0.01601846020304536,0.01596204446001078,1.0802246766177073,1.0,0.05535929118557737,0.05224705979474982,1.1081552563338672,0.05877678571428572,0.05544642857142858,1.1071428571428572,-0.675,0.0,0.3120938919661796,0.0,0.513713076532027,0.47941839764447947,5.6568542494923815,2.0,0.016205798059964728,0.0,0.46765186205571385,0.3872808680375886,0.2363648982989633,0.44804408232227233,0.0018657156185125853,0.001880619313931041,0.014306143040395014,0.0015840341940100977,0.014632005143794652,1
2015-12-17,-0.03629037081339716,0.20517676767676774,0.0621204657874729,0.1780513056257296,0.04845366464061193,0.08782589384514741,0.9751523218265492,0.050977949134199146,0.08313068181818183,0.9802329545454544,-1.3,-0.12775,0.0,1.615901099583871,0.6288565770134915,0.8502075160291754,11.225320151336447,2.0,-0.03196678770790609,0.006642311270600554,0.07895026704828506,0.20602339449114018,0.9257844429955712,0.27492900705011614,0.0028282927597191934,0.006262447113257394,0.0790386056416672,0.0018956937130883977,-0.07655169172932332,0.12092731829573933,0.013786573864398272,-0.05582430214708975,1.345965288330609,1.0,0.013110701819132788,-0.02074594869303692,1.2348494775761252,0.012195906432748541,-0.021105263157894735,1.2280701754385965,-1.255,0.0,0.46358632497276525,0.0,0.03756504775053532,-0.19056527752977453,5.6568542494923815,2.0,-0.046580879281537174,0.0,-0.3021226690409686,-0.8191295509388525,1.510388206271315,0.44804408232227233,4.4703511969581416e-05,-0.002801328977673302,0.021835155159374064,0.0016919522753577887,-0.015238177259233567,-1
2015-12-18,-0.046269236035049316,-0.043195509309967184,0.009136743216658664,0.05705490793032451,0.014059114182729244,0.03480444737052612,0.9804981517302933,0.022500874928284564,0.03686144578313251,0.9850180722891566,-0.862,-0.2,0.0,1.2872276772582507,0.42631615151649727,0.4211704765442377,11.240081005393714,2.0,-0.028477074205914582,0.004785117743702161,-0.5353305606245664,-0.5807966395404218,0.748314305471375,0.6970942141580326,0.0005201132783774556,0.002402648740162175,0.08523071165517981,0.002387397086536236,0.04758026315789472,-0.05307017543859649,-0.008435243433081947,0.0023680342791628766,1.2302160719512671,0.9854053560812388,0.024297373441889907,0.024993777122011514,1.178627604595183,0.026141666666666664,0.02647499999999999,1.175,-0.5,0.0,0.44649633185388465,0.07905694150420947,0.20676980793196637,0.18243354954612934,5.568465901844064,2.0,0.013945760233918122,-0.012499999999999956,-0.0611439838648505,-0.05229088776172595,0.8365765605906605,-0.6039548246306454,-0.00027005400301722757,-0.002642060847093366,0.02325164509176303,0.0007600813975490173,-0.017709640643803662,-1
2015-12-21,0.08020221445221445,0.4055944055944056,-0.05921899785025905,-0.03722810530958164,0.03002645456101754,0.06572747842744162,0.9739674097549028,0.03383333333333333,0.06567948717948717,0.9795961538461538,-1.067,-0.1,0.0,0.9603168418415693,0.44963152448699617,0.8439319433461449,11.232744772538904,2.0,0.07733333333333332,0.002323426573426546,-0.03598022645273975,0.13084973065885577,-0.2772570517886126,0.31679699956527435,-0.008084666104796388,-0.007709522237735654,-0.025888325820285996,0.0005963635505060738,-0.0481818181818182,0.030303030303030276,0.1366374920728061,0.1486270372470641,1.0297507324423274,1.0,0.06650887455270797,0.07895923964633408,1.0308942061876576,0.06160606060606059,0.0738181818181818,1.0303030303030303,-0.625,0.0,0.17407765595569782,0.0,0.3740594872476839,0.4453004954522285,5.6568542494923815,2.0,-0.06039393939393941,0.0,0.4577282245045049,0.6113431254793883,-0.6729095896401471,0.4116593776739996,0.006678146931630324,0.006231573774137168,-0.005975283286103528,0.0013450203424189011,0.008249144920523168,1
2015-12-22,0.019443701226309965,0.06047937569676698,0.08022013977871123,0.15501195824279312,0.04984720869175467,0.0909686971565692,0.980273856856566,0.049314251207729476,0.08512318840579713,0.9809202898550726,-1.15,-0.03875,0.0,0.878050213908353,0.49294181483467225,0.8244865068635148,11.151692657745397,2.0,0.015480917874396143,0.001324136008918786,0.42481483195997116,0.5237325462057747,-0.16940931935394088,0.4438406177008849,-0.0056594770905403664,-0.004476655714032628,-0.026533126190924516,0.001007127174957989,0.007824675324675331,0.005411255411255533,0.06497436695374882,0.06811930288264091,1.0503189748622734,1.0,0.07924287905587116,0.08154870193128894,1.036893166006684,0.07941071428571427,0.08164285714285713,1.0357142857142858,-0.625,0.0175,0.1889822365046136,0.0,0.278,0.278,4.000000000000001,2.0,0.017804653679653677,0.0,0.9249370617993585,0.8993109027106807,-0.636412169370044,0.4116593776739996,0.009072189212235425,0.008805699864900832,-0.00995765417241734,0.0014360326313808125,0.009074240185197018,1
2015-12-23,0.00037999630757863667,0.15277393150558494,0.02680856496220762,0.0418452614705065,0.05525004756266798,0.08182236590323216,0.9663532901472305,0.06059065817409763,0.08550318471337577,0.9696433121019109,-1.115,0.0,0.055,1.1116064005793225,0.8394992677115816,1.221703741195058,11.098659649156406,2.0,0.011276406966368155,-0.011276977753161721,0.6641898147664237,0.4741122427477964,0.20348940474686297,-0.40096811788271364,-0.0027953688549441844,-0.0018624543594298396,-0.014548932280487925,0.0004178917096784307,-0.008315584415584415,0.05519480519480502,-0.025262757907882776,-0.032970544273324985,1.1175692404464483,0.9991271828093945,0.057976101173807436,0.06712424308925306,1.0912842442777337,0.06317575757575755,0.07332727272727271,1.0909090909090908,-0.6409999999999999,0.075,0.3481553119113957,0.06741998624632418,0.68017779793636,0.7965557890066461,5.568465901844064,2.0,-0.016234956709956713,-0.009090909090909038,0.5804377685697463,0.6984513105895275,-0.018991510391198754,-1.2051514927377172,0.009549389288072946,0.010058768435813596,-0.008561294414293652,0.000765777941967194,0.012383312039309166,1
2015-12-24,-0.012074613284804345,-0.25926979071883527,0.09586354966592155,0.14129735780523558,0.05562255306769165,0.07515483731185828,0.9476648343877262,0.053265773809523805,0.07342857142857143,0.9553571428571429,-1.062,-0.1,0.0,0.9392331684192934,0.4187291666666669,0.5236250000000002,7.8937500000000025,2.0,-0.007324884364573826,-0.014286169244767999,0.45587615331819203,0.22419784587405794,-0.5241445847213897,-1.620220609480832,-0.0011038709093748045,-0.0007562771497916926,-0.02567616100437009,-0.0011881521655342508,-0.05937075098814229,-0.04743083003952564,0.056344652982904336,0.04250340889540887,1.0260663730461306,1.0,0.03756259694018084,0.014841255051039224,1.0427897210718302,0.03704347826086956,0.013956521739130423,1.0434782608695652,-1.062,0.0,0.20851441405707474,0.0,0.08474999999999999,-0.04800000000000006,4.000000000000001,2.0,-0.026132279314887992,0.009090909090909038,0.027604278778287736,-0.4182554610980498,-0.5805312740503613,0.4788139771660642,0.00772982641315189,0.006189790315700855,-0.01115334666623391,0.0009571187734764841,-0.001650378571972929,0
