Date,Open,High,Low,Last,Change,Settle,Volume,Previous Day Open Interest
2019-06-12,154.25,154.75,154.03125,154.34375,,154.25,2270.0,21277.0
2019-06-13,154.34375,155.0,154.28125,154.8125,0.65625,154.90625,993.0,19999.0
2019-06-14,155.0,155.46875,154.65625,155.1875,0.0625,154.96875,463.0,19478.0
2019-06-17,155.15625,155.375,154.65625,155.125,0.28125,155.25,1643.0,19326.0
2019-06-18,155.25,156.53125,155.09375,155.71875,0.375,155.625,3028.0,17255.0
2019-06-19,155.5625,155.78125,154.9375,155.03125,0.625,155.0,3846.0,12991.0
2019-06-20,155.46875,156.53125,155.21875,155.34375,0.28125,155.71875,379503.0,953489.0
2019-06-21,155.40625,155.96875,154.5625,154.75,1.125,154.59375,307464.0,948982.0
2019-06-24,154.78125,155.5,154.53125,155.46875,0.8125,155.40625,204766.0,934168.0
2019-06-25,155.4375,156.0625,155.28125,155.96875,0.5,155.90625,263857.0,928288.0
2019-06-26,156.03125,156.03125,154.84375,154.90625,0.9375,154.96875,213718.0,928412.0
2019-06-27,154.9375,155.8125,154.5625,155.53125,0.75,155.71875,214345.0,929785.0
2019-06-28,155.59375,155.6875,155.15625,155.53125,0.125,155.59375,230726.0,927422.0
2019-07-01,,155.65625,154.6875,155.15625,0.59375,155.0,240464.0,918004.0
2019-07-02,155.21875,156.1875,155.125,156.15625,1.09375,156.09375,202312.0,926235.0
2019-07-03,156.15625,156.84375,156.15625,156.625,0.5625,156.65625,199537.0,933143.0
2019-07-05,156.625,157.0625,154.46875,155.15625,1.6875,154.96875,337079.0,935789.0
2019-07-08,,155.6875,,155.125,0.4375,155.40625,214596.0,924417.0
2019-07-09,155.125,155.40625,154.75,154.9375,0.3125,155.09375,214779.0,919709.0
2019-07-10,154.96875,155.25,153.90625,154.53125,0.4375,154.65625,359894.0,920315.0
2019-07-11,154.5625,155.09375,152.96875,153.15625,1.125,153.53125,397925.0,921509.0
2019-07-12,153.28125,153.75,152.875,153.34375,0.1875,153.71875,258510.0,927384.0
2019-07-15,,154.21875,153.0625,154.125,0.34375,154.0625,180092.0,934630.0
2019-07-16,154.15625,154.25,153.15625,153.96875,0.4375,153.625,220206.0,933739.0
2019-07-17,153.9375,155.09375,153.78125,155.0625,1.125,154.75,227240.0,927878.0
2019-07-18,155.0,155.28125,154.25,155.09375,0.21875,154.96875,294094.0,924615.0
2019-07-19,155.09375,155.1875,154.53125,154.65625,0.21875,154.75,229596.0,922100.0
2019-07-22,,155.34375,154.5,154.84375,0.1875,154.9375,171831.0,918383.0
2019-07-23,154.875,154.96875,154.03125,154.09375,0.65625,154.28125,229625.0,920700.0
2019-07-24,154.0,154.9375,154.0,154.90625,0.53125,154.8125,233229.0,922089.0
2019-07-25,154.90625,155.5625,153.71875,154.1875,0.5,154.3125,362324.0,923749.0
2019-07-26,154.25,154.78125,154.0,154.5,0.03125,154.34375,211746.0,923471.0
2019-07-29,,154.96875,,154.59375,0.4375,154.78125,175044.0,919789.0
2019-07-30,154.625,155.09375,154.4375,154.75,0.15625,154.625,198423.0,920818.0
2019-07-31,154.71875,155.90625,154.625,155.6875,0.96875,155.59375,418102.0,922358.0
2019-08-01,155.65625,158.125,154.96875,157.65625,2.09375,157.6875,582829.0,926073.0
2019-08-02,157.40625,158.96875,157.34375,158.75,0.90625,158.59375,487472.0,942329.0
2019-08-05,158.65625,161.34375,158.53125,161.3125,2.125,160.71875,483271.0,941402.0
2019-08-06,161.53125,161.96875,160.03125,161.71875,0.28125,161.0,474111.0,954048.0
2019-08-07,161.6875,163.96875,161.15625,161.1875,1.21875,162.21875,703572.0,955378.0
2019-08-08,161.15625,161.8125,159.71875,161.53125,0.65625,161.5625,485946.0,971576.0
2019-08-09,161.78125,162.4375,161.03125,161.0625,0.28125,161.28125,325559.0,971823.0
2019-08-12,161.34375,163.65625,161.15625,163.28125,2.15625,163.4375,254623.0,970744.0
2019-08-13,163.21875,163.9375,162.15625,162.40625,0.5,162.9375,496763.0,979498.0
2019-08-14,162.53125,165.21875,162.46875,164.96875,1.96875,164.90625,464703.0,974993.0
2019-08-15,164.8125,166.9375,164.53125,165.84375,0.8125,165.71875,620373.0,971228.0
2019-08-16,165.71875,166.1875,164.28125,164.96875,0.15625,165.5625,358442.0,965929.0
2019-08-19,165.03125,165.0625,163.375,164.125,1.3125,164.25,375168.0,960700.0
2019-08-20,164.15625,165.40625,164.125,165.25,0.75,165.0,263870.0,948144.0
2019-08-21,165.1875,165.46875,163.96875,164.46875,0.1875,164.8125,319737.0,945509.0
2019-08-22,164.5,165.21875,163.71875,164.0,0.71875,164.09375,360675.0,937110.0
2019-08-23,163.9375,165.96875,162.9375,165.46875,1.4375,165.53125,561801.0,896929.0
2019-08-26,,167.46875,165.0625,165.25,0.4375,165.09375,570808.0,755347.0
2019-08-27,165.21875,166.90625,165.1875,166.84375,1.40625,166.5,635287.0,571135.0
2019-08-28,166.875,167.5625,166.3125,166.40625,0.40625,166.90625,501039.0,317332.0
2019-08-29,166.375,167.25,165.5625,166.3125,0.84375,166.0625,270974.0,122775.0
2019-08-30,166.25,166.5,165.28125,166.3125,,166.0625,37812.0,38597.0
2019-09-03,166.5,167.53125,165.34375,166.75,0.65625,166.71875,10266.0,23385.0
2019-09-04,166.65625,166.9375,165.75,166.5625,0.03125,166.75,4635.0,20898.0
2019-09-05,166.53125,166.53125,164.03125,164.8125,2.0625,164.6875,12516.0,18364.0
2019-09-06,164.8125,165.4375,164.0,165.28125,0.625,165.3125,2176.0,10036.0
2019-09-09,165.21875,165.28125,163.15625,163.21875,1.53125,163.78125,1576.0,9598.0
2019-09-10,163.3125,163.8125,161.375,161.59375,1.53125,162.25,2000.0,9049.0
2019-09-11,161.8125,162.09375,161.1875,161.46875,0.53125,161.71875,699.0,8118.0
2019-09-12,161.46875,163.0625,160.40625,160.90625,1.125,160.59375,1512.0,8134.0
2019-09-13,160.78125,160.96875,158.3125,158.4375,2.21875,158.375,972.0,7623.0
2019-09-16,158.84375,160.21875,158.71875,159.5,1.34375,159.71875,983.0,7569.0
2019-09-17,159.78125,160.65625,159.375,160.34375,0.4375,160.15625,720.0,6909.0
2019-09-18,160.9375,161.4375,160.09375,160.6875,0.6875,160.84375,1292.0,6686.0
2019-09-19,160.6875,161.59375,160.21875,161.21875,0.375,161.21875,99.0,4566.0
2019-09-20,160.28125,161.625,160.09375,161.5,0.375,160.875,244263.0,980165.0
2019-09-23,161.1875,162.5,160.5,161.25,0.78125,161.65625,325416.0,980618.0
2019-09-24,161.34375,163.25,161.1875,162.84375,1.46875,163.125,301455.0,971971.0
2019-09-25,162.78125,163.3125,161.125,161.125,1.875,161.25,355060.0,976293.0
2019-09-26,161.1875,162.46875,161.15625,162.0625,1.0625,162.3125,276796.0,975563.0
2019-09-27,162.0625,162.40625,161.46875,162.21875,0.03125,162.34375,255193.0,976648.0
2019-09-30,162.09375,162.5625,161.53125,162.5,0.03125,162.3125,280772.0,969941.0
2019-10-01,162.5,163.34375,160.59375,162.8125,0.375,162.6875,469659.0,971388.0
2019-10-02,162.84375,163.625,162.125,163.28125,0.625,163.3125,344604.0,968479.0
2019-10-03,163.25,164.96875,163.21875,164.4375,1.09375,164.40625,369865.0,963975.0
2019-10-04,164.375,165.15625,164.15625,164.71875,0.59375,165.0,316258.0,967484.0
2019-10-07,,165.21875,164.09375,164.28125,0.59375,164.40625,215074.0,966900.0
2019-10-08,164.28125,165.21875,163.5625,164.6875,0.15625,164.5625,325966.0,966989.0
2019-10-09,164.6875,164.75,163.4375,163.59375,1.0,163.5625,246054.0,967434.0
2019-10-10,163.65625,164.34375,161.90625,162.03125,1.3125,162.25,365438.0,968307.0
2019-10-11,162.0625,162.59375,160.0625,160.6875,1.8125,160.4375,465771.0,976179.0
2019-10-14,160.75,161.75,160.46875,161.1875,0.6875,161.125,84863.0,983959.0
2019-10-15,161.25,161.71875,159.71875,159.84375,1.1875,159.9375,265297.0,982559.0
2019-10-16,159.96875,160.8125,159.78125,160.40625,0.34375,160.28125,259961.0,973672.0
2019-10-17,160.40625,160.71875,159.3125,160.25,0.09375,160.1875,232107.0,975158.0
2019-10-18,160.3125,160.6875,159.71875,160.125,0.03125,160.21875,189107.0,972661.0
2019-10-21,160.375,160.46875,159.15625,159.25,0.78125,159.4375,172836.0,986430.0
2019-10-22,159.28125,160.125,159.0625,160.03125,0.625,160.0625,219061.0,993495.0
2019-10-23,160.125,160.6875,159.9375,160.0625,0.03125,160.09375,210827.0,995916.0
2019-10-24,160.09375,160.625,159.625,159.9375,0.125,159.96875,253526.0,995010.0
2019-10-25,160.0,160.34375,159.15625,159.5,0.59375,159.375,251405.0,1001634.0
2019-10-28,159.46875,159.5,158.15625,158.53125,1.09375,158.28125,229565.0,1005967.0
2019-10-29,158.46875,158.9375,158.1875,158.53125,0.40625,158.6875,215937.0,1003888.0
2019-10-30,158.59375,160.03125,158.375,159.96875,0.90625,159.59375,293057.0,1014136.0
2019-10-31,159.96875,161.65625,159.65625,161.3125,1.78125,161.375,435801.0,1009467.0
2019-11-01,161.21875,161.6875,160.3125,161.0,0.75,160.625,302154.0,1000090.0
2019-11-04,160.625,160.8125,159.28125,159.65625,1.15625,159.46875,240561.0,999902.0
2019-11-05,159.625,159.625,157.78125,158.03125,1.59375,157.875,321332.0,991687.0
2019-11-06,157.96875,159.15625,157.96875,158.65625,1.09375,158.96875,301487.0,984267.0
2019-11-07,158.59375,159.0,155.8125,156.71875,2.3125,156.65625,505894.0,978545.0
2019-11-08,156.65625,157.21875,156.03125,156.1875,0.25,156.40625,327561.0,998325.0
2019-11-11,,156.875,156.125,156.65625,0.09375,156.5,62106.0,1007186.0
2019-11-12,156.53125,157.1875,156.0,156.34375,0.5,157.0,279216.0,1000163.0
2019-11-13,156.34375,157.8125,156.34375,157.3125,0.625,157.625,291302.0,1002091.0
2019-11-14,157.25,158.9375,157.21875,158.5625,1.03125,158.65625,296962.0,999396.0
2019-11-15,158.46875,158.65625,157.90625,158.40625,0.34375,158.3125,168922.0,988379.0
2019-11-18,158.34375,159.09375,157.875,158.65625,0.46875,158.78125,217786.0,979284.0
2019-11-19,158.65625,159.46875,158.46875,159.375,0.5625,159.34375,235167.0,965579.0
2019-11-20,159.375,160.53125,159.375,160.1875,0.96875,160.3125,353462.0,962976.0
